agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b
gene38	3927.30668227	2838.62687895827	4653.6165560371	4217.3474339498	3507.9583889706	3665.51438738623	2713.33755123356	1840.25014097122	2217.91350868832	3283.84994353551	4827.06617455093	4200.15563286282	4386.48473334828	3947.68069373132	3919.12055417017	4004.8557619601	2998.85616089984	3382.00490973687	3336.12270058196	2452.82771504889	2166.53564336761	2452.64182933382	2858.09584729345	1640.58744891574	4141.53254054078	2289.81283722914	3070.50119606671	2161.40634489111	2592.24180338846	1721.48472717609	1408.88770149375	2329.29134655613	2770.83952198098	2926.82793276013	2535.67240334149
gene380	0	0	0	0	0	0	53.5208061737387	26.1140478690441	0	21.1422700231376	50.1612680989326	28.2652562521673	21.2414388051157	57.0147965311902	85.4984943584846	70.4050932258801	132.66052952732	60.5782231363979	0	16.1292060628094	43.3844366423449	151.662740997686	0	0	0	0	0	61.1686946636402	0	0	0	164.505049379527	0	88.0454088046275	164.067325422509
gene381	0	0	0	0	0	0	277.420362951988	140.351704200766	57.6020391083496	42.5815341818065	11.6779184989438	148.389462629599	2.79915049434502	87.6802229055842	43.8953315443946	42.5214120519657	13.9164410909878	118.823436162282	15.7191748043267	22.5385580062297	33.7140049629471	0	0	18.0380093443224	34.8756139109409	0	29.6935518323115	2.53450149419404	0	0	0	0	0	0	0
gene382	139.956856005332	19.3565218867731	228.750305233609	327.275067126703	382.922977225082	218.124684875749	342.321500574621	353.214152980712	386.899835431272	326.608133088183	259.816668619334	304.554126013734	138.065253468432	204.676099827332	242.892286549643	197.330642649532	164.766022063862	265.695214698619	145.151302775792	193.200641389607	273.125027422142	68.0063697907072	209.428155579958	202.987598502821	150.104318548919	119.664655934475	174.568597829313	191.728341182238	208.809740174532	280.938215602752	156.473657510072	245.735359447876	136.301933171969	259.450995091137	231.277405240787
gene383	1196.67546893034	1105.01586505317	274.218819238521	469.305343944277	405.835532290391	444.111014439881	262.411151083774	238.069969441531	447.118266981275	99.0245322397157	323.261626331775	256.877240344615	235.413669178059	171.311286492677	410.566210000603	233.013977006073	126.893242931791	204.19745001616	291.605618253117	335.734977555538	301.480760912993	255.301610899687	88.3821001204194	152.008977874259	244.933830431817	0	306.859582806707	469.889633183866	176.680378500266	505.45396626555	0	342.768628842083	352.563760543035	196.035752807237	244.027671589896
gene384	1445.77357742653	1986.94887403813	1041.2576218202	964.209225980958	1325.10373040984	1284.58658139721	5722.32060967258	4065.88102842179	4567.3798787472	3055.62943104671	5669.10761705647	6278.654990028	2951.77606636709	6700.44002709773	6725.53916233218	5888.36453683915	12044.3874535748	11189.6701182337	452.659865793469	10941.0642979002	13916.8019092324	14935.7451569163	16910.9700186256	15850.6680342986	434.383124969833	22173.513280722	346.960639493879	18605.5571249998	35278.3307181718	12283.5505281042	13223.8418899438	1623.948342089	913.937632802825	1509.78610026723	1367.57321399223
gene385	3295.11478546055	3249.60298256203	2814.03875204143	3062.68708011295	2486.70037074708	2256.41823714789	2306.48202588076	2384.33723092755	2717.89461872329	2090.2437923774	2511.30694506487	2685.32790358896	2277.09466971002	2613.39807333603	2322.88861363464	2469.31558339406	1731.55434332733	1659.63855005404	1112.04616057409	1736.54721341977	1881.67726524445	1224.35902411136	1427.48000452837	970.534981758374	1007.39082695637	1101.81004148876	928.10359122337	841.503519312156	1133.2420301592	1351.97856855711	1614.9977075988	1799.75294218056	2328.7480545686	1093.83604929205	2364.88293057606
gene386	2695.38256977446	3991.86438645834	1606.57338731891	1671.64467736674	2073.53962731808	2532.84849495081	3724.23675226081	3244.38964490811	3390.90064023941	2999.31509441502	4810.65609651586	4447.3545199639	3232.752444294	4823.27484684004	4640.69958121336	4665.83893158198	4070.29445250154	4363.01537567973	2293.40938572098	3639.71549396023	4115.08722321503	2458.17166630639	3407.44138171889	3204.26426313	2220.79348012161	2428.98579104782	2060.87467272825	3358.60707905817	2985.66858525167	4793.09966086099	4681.79326820563	3331.10094674372	2259.97590313717	1713.355102627	3185.98478830312
gene387	174.677113272932	260.627425929691	227.265422440115	307.117558786788	229.209868614689	137.269573800465	216.298611710433	229.840896071102	281.267562358498	208.525120388078	215.007914616505	348.413903186828	313.790964939992	231.30657356264	235.733826100031	262.149731557174	294.624088083702	379.54496388469	263.19091808317	278.060029368945	301.948735463505	356.308204632451	343.918966688132	410.294969242792	331.86466902769	305.746712258193	392.60479342195	265.815046231847	410.917433444304	561.035307274249	298.863824569978	401.856401870662	355.805602921616	499.354116112765	308.014278219033
gene388	1048.0518605961	1327.39945269961	570.454999730515	1352.07323860055	638.794794721169	426.757143821701	318.84606779065	358.363185494842	243.009498488212	157.361433545562	239.576747383184	155.468047477444	200.454212380883	242.010274055884	141.38564132755	178.973537788507	249.578055472359	238.997202580682	514.753428401807	179.443106081218	262.413111845167	212.70877991732	398.142698828986	77.1317327213253	321.83737864349	217.972879381258	396.060544529988	70.0039657600453	197.022362672715	551.192532864452	161.9218864846	452.160350379636	481.181917888325	401.209130130669	450.274403840165
gene389	3.71147477371145	2.58210445073318	0	150.083855107709	83.1993334782103	131.434877900001	2618.82938377175	1699.34280218303	2806.97792909112	2405.87687166286	2519.62205158469	2523.64992729421	2563.74684856095	2747.66991229518	2652.61098718351	2664.28483302518	4648.85030649366	5155.30087070353	156.916923253098	4803.83134820663	4337.6391875339	4104.41130444952	4928.29613086794	2406.49196594561	149.92682950615	5105.59833390136	213.838749760239	6498.27285512493	3503.89997813659	3815.02425339794	3292.12339945533	3259.91043398162	3330.95183601918	2714.581098187	4048.12378893466
gene39	0	0	136.581104279863	7.70350239411631	94.3468202206438	83.763403734244	266.2627865694	436.329872404292	283.808107322927	340.014451711579	814.969518450731	712.434162597869	623.486603243615	527.464702969881	761.693139647498	632.275998844291	332.453984882557	175.589503420086	169.539091358795	193.824357549799	160.380336945257	26.565577431476	515.658895012491	209.146075486306	296.050078971405	12.3057307307544	290.087782717838	241.418901362628	887.743555148479	0	0	66.2533400353458	368.993606176734	161.103536791401	145.229233720382
gene390	152.16893184363	345.778610037168	0	167.77175414041	86.345662939764	196.812972689709	319.761480005943	319.779787229952	489.388661505451	393.210106691512	292.590916229492	290.252532644801	285.574971066393	289.479317801471	402.183288686162	307.025178492199	108.357700091685	190.770120589172	102.209738106205	127.549588142359	159.630899199388	248.354227286789	107.264764588375	155.924900020903	136.861988896722	68.3422984712356	144.47293207728	114.135665648378	60.4106212202314	158.324952052803	0	225.765669613465	137.869621477442	244.276210421459	171.342769935097
gene391	2983.96262499581	1284.60114465711	2545.99876746397	1431.5576609682	2120.3672795789	2280.48643550223	3308.46123393686	4295.46954709804	4123.37604107937	3217.8067175393	2905.4659203922	3396.62742252759	1229.18145487822	3212.36288129238	2695.84771212779	2770.04427812758	2952.97683738525	2743.76438575822	724.675603496972	2944.57024367377	4023.99793614542	2656.88077004662	2748.01777862832	2672.61165890204	900.654214903773	4549.33833387014	969.032977188318	2920.29215053277	5990.16937004685	2729.61335153512	3054.86178767312	1941.33050646135	1098.63288205454	2044.8158990716	2367.48021681065
gene392	5305.4691681121	1290.89849579679	3205.89148543532	2469.91666384759	3081.31184935124	3607.86485798985	1586.91831591674	1726.57728014801	1136.55038901875	1079.9667498949	1325.41770967464	1503.77523580219	1103.3595286168	1504.67106912649	1386.39595583952	1685.63547369248	1098.40752131102	1119.59028895383	1289.92107217822	938.570211444798	1121.34682864409	1092.60808234836	649.254430173529	1165.93120785007	952.601737986651	1070.89689432062	1187.96197536169	587.136471898946	296.418043953731	1439.11111120867	1152.157053666	2084.91981860205	1389.2543125181	2267.98070438162	1784.75419636885
gene393	3053.97584659556	2074.04481549996	2105.24287902195	2074.69497044116	2113.38126145505	2472.17849138673	1664.88144599759	1806.12721371075	1730.37424744596	2056.23940293466	2482.71038357471	2351.5177961056	1862.00362214724	2080.1271471612	1747.1461464186	2074.45089558318	1862.38442512078	2073.97083925014	2519.37309535075	2043.50908069856	1801.63042073439	2007.54531255677	2252.33390675371	2536.79366080546	2273.87990654356	1192.26729648165	1633.99649550232	830.722312216171	1301.84109072546	2357.0637148563	2604.08330361048	1555.40600014811	1769.76797679234	2052.24409435648	1498.81247321823
gene394	1043.24080325428	524.350769276081	1815.75209621862	1522.08175820921	1100.42622792918	1173.0747757085	1231.92466228236	1486.15130211119	1408.80636049968	927.140747755753	783.604709350682	801.112818014252	871.390018651519	806.858186619943	834.771411987936	759.996506366764	706.148025796783	393.332007735771	937.976146172853	361.773987762028	316.437300611011	118.847191115011	165.336811640528	417.145408123198	659.038385961521	0	724.976687504666	170.265641822528	0	0	838.597539516561	1138.80610370676	512.834560119921	1092.87448965942	1071.34208770145
gene396	1534.13679999518	190.246184485467	2018.32924844677	1825.91424296531	2657.59651135774	2726.11150566908	2008.37760845384	2062.99078961967	2407.55989912994	1971.35361196406	1590.44343982674	1727.11714159521	1068.07753072613	2005.67481346699	1956.94373591826	1695.61464404805	876.648343779596	937.261712672851	692.50002469323	807.13781003615	1519.25533567825	601.837568768117	804.979003146208	1199.32694424326	741.835265738931	1855.0059269595	880.115760183693	711.308730534892	1417.19854113649	1110.51914501304	1123.4080617039	1796.41620651528	1634.22626428404	1609.32964766708	1336.9651303608
gene397	2298.72201616306	1683.67673727274	3312.84851935889	3422.02285607464	4680.23270852098	3713.45687308232	3202.65583264985	3906.6181356013	2979.84097534726	2925.08825397775	3176.45820014202	2989.01783218091	2845.24631759815	3223.35117819244	2643.20850301922	2551.54609412277	1694.40941738562	1422.03780272086	1461.94118187393	1642.936789964	2589.48115391424	1544.67911833771	1440.89173627736	2603.80691627917	1518.27344423132	1339.83828329992	1111.74143883094	688.309379101614	938.736127185151	1295.93328116093	1526.16309162745	2531.70643190052	1540.02400869752	2218.71639345149	1619.47584795315
gene398	6225.13664544214	2101.59282713395	3680.69844504445	3930.72561891931	3627.96641182263	4200.10399502284	1634.00977158285	2645.78787839636	1649.64932203658	4273.46689050897	2310.98440445137	2569.2519175777	2967.73602334294	2415.06360069887	2739.98866522726	3062.33066837455	2086.24978445833	2214.70565724519	2363.88371652297	2475.99047032892	2645.75723213713	1854.68067524183	2464.58461876206	1470.01513502194	2230.80451320919	2231.64358664187	1140.74407965531	1923.21509893157	996.849436175688	2966.69110450175	2932.1544468297	1394.10616097414	2745.46578902533	2027.69309093004	2337.23443862353
gene399	2814.34688927733	853.587421530535	4619.48033503809	3509.99447668437	3280.20415885143	4241.21353717498	1509.30165279105	1266.82430852717	1918.95430801121	2367.43879963056	2102.53766064141	2260.38435096042	2733.45314266121	2365.81225812159	2479.4717625026	2078.753307429	1588.82894554931	1604.60837589642	1838.63308195071	1838.45490654241	1621.27218920975	706.526427574586	919.770027357979	1445.25383664495	1157.48330985938	1556.38194385161	1103.81461621171	1381.96269683831	838.872691415896	1657.05930558911	1216.66252063954	1308.25746440145	2330.55118895077	1041.62112020699	1818.58626125642
gene4	1186.58788297554	889.537239047338	1560.38221226063	1530.98624290419	2026.67421806676	2135.76031552903	2565.56147964311	2057.10180151777	2702.39771734357	2503.97680798636	2785.46389312591	2227.44960092807	2557.17779128956	2300.5667367187	2234.76644502549	2066.87243664265	1286.2498824908	1176.77401849431	595.508929192613	1085.9393382291	1085.63441162278	987.16504208033	1552.25557818835	946.114696691302	738.679520555788	1813.05012951773	642.769535582492	896.344646625519	1212.83086703027	899.237342399847	825.666104150977	1161.76417268628	1073.9684526776	904.802734345275	1601.36207328227
gene40	0	0	27.038344854039	0	0	94.2338702535207	311.75919244446	55.0063591165714	237.770342933309	395.048726123699	353.920194997886	221.393607380837	223.103200180445	174.219276889898	245.001248858036	463.89155263602	182.338643641433	361.271653227065	190.774988472889	105.901951774726	101.4605843043	0	179.196213796936	994.518297958103	342.058404744241	15.159564388165	195.031526380401	0	670.00870807893	295.558911392902	0	133.655526350054	0	42.4386633288598	160.508982130878
gene400	60.4822492535749	107.243078211855	732.617036890278	1365.68003437756	1049.42343436737	1345.95386356881	851.505103610679	1805.808793614	1145.93711549627	650.613385081763	790.788309740497	822.950731715329	352.730800266505	653.355582037791	806.966478985009	850.478546361562	406.076973735404	414.967921953077	464.336056407659	423.194490042994	1161.18576286254	320.959434156748	306.742383891948	550.351982629936	480.656019261667	271.649613471795	477.180385352544	473.829142245212	568.469541044931	1089.62812138991	597.316444872927	1050.87864160433	578.72541703241	1276.36994336564	869.791206632756
gene401	219.101203873511	491.909241057887	907.364739400986	573.821659761125	791.00922280165	907.338780788926	1110.09159243066	1095.208312684	1443.08124519583	750.706394609896	895.756382293023	917.328635413017	485.918624845186	824.988189403243	742.386528124489	809.237243889757	452.397926979078	432.514121298365	284.759707464628	434.844930008981	760.905173799528	305.985307805541	517.96260342793	408.22239821682	252.398694866616	200.586188728618	317.995560732545	189.169355879862	251.363703234314	299.169510230791	597.150966276461	435.431251280638	351.609808997717	524.577379185945	616.357980416543
gene402	5412.63458999927	1083.01432391241	2301.94996055651	3194.73597821275	2319.56290409134	2110.10404721415	846.752723174271	1049.90049107007	695.483995572616	1352.3210608992	1169.07037215764	1512.76517761312	1204.65571905441	1384.04901230659	1417.6341723966	1423.02537804445	886.267773675933	960.159460133681	1612.93508113618	1102.97003523421	2255.21665014817	885.231863549943	1044.05361861365	1911.84098576847	1421.81765055425	1920.07469904304	1366.09471411712	1445.56180604046	2229.45746202016	2079.47398753379	3281.09577855304	1242.53008097459	2142.64194460516	696.905675622417	1108.89656704195
gene403	3650.75698705394	3124.88643337684	1951.80008124811	3979.54687929958	4562.15872316862	3772.26773522111	573.839621080838	408.119502921234	480.284011007894	854.941907726133	1603.60383094981	1482.74516565347	1424.81561823828	1845.75958872537	1583.59887788168	1552.92374842398	1052.59671897967	980.928166427984	1922.18876619404	1275.59363483453	1038.36415866239	1015.17840128006	909.264565664776	1966.69921445989	2116.45566986283	572.550594476111	2097.19538510921	1345.5831470784	1610.0614562793	1408.187739038	1463.16595531348	879.046692208651	3206.13185436443	938.796748282659	1259.47577628947
