agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b	invert	module
gene858	14.1816029563635	24.6656533755306	312.826717052294	324.745354203126	260.911780324195	358.708081014146	140.419578849712	265.154006970621	148.184607826565	181.234642480893	229.294263066889	136.694338404585	146.614877516907	133.947785677024	172.08317180318	177.742132585974	133.109474785501	141.850822877651	199.331101106855	143.888144896666	185.224077531585	45.3193397655807	247.740254621625	189.686416834545	161.147271938084	59.8608439942925	216.101254660055	130.080039828619	164.263262959564	288.909207378406	169.533599097124	385.979564423079	175.853267535238	495.190700484036	473.071305437811	FALSE	orangered4
gene966	11.5080220711475	13.1011011371671	196.905979233386	408.634581615893	172.238901116227	106.049444881703	207.382662731615	226.090091676218	208.380199823622	204.192831170723	161.234963763036	164.199495133809	126.069314219121	165.766898878884	174.281223247645	141.200738168227	126.508199100573	110.38578772553	145.198685895055	141.601261808319	123.780843876962	320.773538142744	81.3605713592763	202.971547310784	132.991131793728	74.3353923371747	180.768209426291	108.782210411587	153.787129800932	119.22604443428	146.240271449711	199.549756073263	150.227632690428	286.465129619758	269.376617528507	FALSE	orangered4
gene486	10.351269093654	23.7754269500321	173.050368230043	907.167609325367	435.133497362213	272.123006693547	826.397722839185	791.235525844686	1001.75217710918	499.781356623581	601.476478380689	638.005551606737	273.113199334176	581.881325194698	788.547597487708	609.011615022109	847.851910866213	662.936586812806	410.736497330109	501.97573120358	674.435817219226	425.126610615955	411.411490850305	508.012927055112	283.027553713272	356.075914906417	275.819413186556	144.885126700212	473.308903872272	845.903800166395	504.48911857769	807.478498985447	471.785975464663	1401.46044178028	858.802136297609	FALSE	plum1
gene494	460.224141254439	1036.76129828389	1963.02706631506	1415.30295033068	1234.79080097616	1287.80462501559	2191.02222753641	2265.09911047175	2236.89109731039	1509.41635992136	1514.37340913662	1508.24640671733	1043.95348381547	1719.03617935138	1597.33533856571	1604.86446086013	1918.8160879714	1737.59960888798	1286.07802454916	1888.42365811515	1841.39703842872	1615.35062979892	1368.03758939271	1408.79999143579	1433.54370414561	1235.15194962642	1517.46315303883	1314.55898574301	1219.45769532167	1981.79376252844	1544.57629593025	2018.1972880843	2116.67331775819	1797.99803247119	1905.06488750406	FALSE	plum1
gene512	8.27742539902034	17.9435077596768	609.620256841629	382.582317852897	338.637352565975	287.594936242272	496.034368464488	482.593289310627	481.269799487304	498.835744339431	387.94641815109	472.370744413872	248.356373112771	504.065528992418	489.024759046125	439.007193477518	339.02168271899	185.007122993143	254.199085895282	324.479595684608	399.699049690125	93.6483696375037	233.792591104556	471.609722356165	208.288888531382	66.8344287113147	286.065065535562	427.802012978055	584.928237211764	203.007025390666	402.355402747075	405.291939130573	180.20403521385	744.825254318495	526.946301712442	FALSE	plum1
gene791	7.00551404838518	15.2282885688847	155.74434769122	184.907945361413	107.058531143765	146.063448468321	333.497298575079	429.811225954055	353.745590716493	262.759825473117	240.257404285016	255.712409059639	171.713266376988	196.217548052142	308.660222611193	268.609478244049	94.6784558953484	140.0416956146	76.0695472128361	188.987259862366	155.41422832431	82.6158873047811	249.214763000496	110.103643069548	85.5572911649951	69.1980437750546	92.9533828232477	36.8046601098951	110.435559747999	145.074580529071	29.5007048953692	190.324065415993	169.577768469087	439.28235079562	168.299276606154	FALSE	plum1
gene298	2609.11767575507	1839.72380681504	2646.42039999372	2254.93225812253	2348.78259091323	1780.64781975638	2284.65527554322	3414.30452130816	3007.29156399707	2651.75431577358	2799.57528951296	2648.99716268078	2561.6831543005	3079.11453452451	3645.49524247091	3186.4163650671	3192.04205481114	4070.59216368231	3018.32762748498	3447.57696208705	3769.00149928479	3668.48492585299	3312.69511736135	3251.82906057028	3481.57819137748	2958.79488992943	1665.41021682906	2495.92908092146	2459.54116452872	1607.04371370007	3017.90465475787	2105.92146962702	1582.23883639434	1890.70118943569	1965.06542258783	FALSE	yellowgreen
gene851	2732.98305534999	2008.95357737871	2477.42198031444	2742.17042730569	2887.87748194188	2795.96857921739	4348.37043972339	4566.82265316884	4456.60397407292	4010.32159115494	3537.56342189801	3942.11454001384	4627.89240560335	3964.45419649137	3843.78551454374	3829.86242885912	4628.25805921118	5044.85269207664	3995.84253496884	4647.96300078852	4933.88045131576	6217.03419898394	7628.22256455901	4996.04064222653	5570.19282363392	7803.73702700717	2621.61283847157	2601.01670413924	4653.25173629461	3140.2498268972	4786.65691683108	3047.65544714001	2939.52118793375	3186.79263742485	4494.11617140502	FALSE	yellowgreen
gene915	5041.57701454093	3975.06531624825	5473.04094560576	5381.50905185057	4398.96346701586	5057.57600095947	7053.70164975588	7748.73905958059	6673.23006576016	9613.12533100649	7162.95410110865	7571.52583965392	7976.98531559999	7511.39632215527	7674.62347234901	7451.53398581241	9546.46901088799	10090.8901793057	9494.5478024877	9084.12998518668	7997.06089360703	9827.81407453578	11461.0952308786	6802.40635962671	11428.2366478051	9405.36068941864	7336.41492574313	6832.73717121453	7479.64186392125	7041.71869420949	8534.33960046649	6365.66988726296	5469.37213365697	7420.11219438163	7408.65062219072	FALSE	yellowgreen
gene407	3731.81687731129	3531.53437714222	4584.33824459219	7522.85912001177	4141.89474609642	4697.6000658525	4191.40065216381	3604.3349189435	4501.34087688558	2837.99053728058	3086.11083623197	3322.66469279749	1984.31506781935	2751.12222963084	2616.98542707913	2913.99205501885	1657.64649266501	1930.35019663019	2773.49334314995	1956.85304074192	2733.4439359617	842.017040012545	1254.03520814906	3070.96711072761	2429.55130387885	1433.60909633904	4519.40524542059	3326.98843712621	2586.22846075781	2433.71917429509	2270.88324842709	5768.65463571952	4985.93966277277	4596.622034041	6178.8551197444	TRUE	yellowgreen
gene194	11296.2350696787	11006.8239780261	8811.79912277614	5390.71637121907	6295.86791201504	6468.93473689445	4799.93608766854	3710.78922806005	5451.46005449373	4248.60134429662	6083.96556007364	7012.57596895374	6933.38964003637	6966.68003143134	6396.14588466824	6617.76512352222	3860.26066914558	2965.23574788994	3318.41466005677	4238.99282609692	4014.45227186179	9651.65642457822	9252.6378360905	5009.28843021463	5232.28220396507	8779.27088288637	2603.11907678924	3455.66606225887	3549.25296738365	3079.02842398135	5100.01337853221	4953.15660859011	7811.42494756575	3481.87281580539	7478.45530216175	FALSE	antiquewhite4
gene562	2132.65628263759	1340.7259215607	1354.62899381986	1058.56391324839	960.564425945953	1200.7876657744	528.364011156406	529.523723846615	513.210784634861	1436.29344754031	951.093809721797	1000.40532985389	728.461263852877	713.358425216441	875.359191745192	755.674586296938	653.983698032731	547.360614443358	821.412331236188	871.993796919521	898.237343131087	1760.51749347314	1289.68806573899	1436.20078167649	1242.29527811935	1445.30569870341	834.126871626601	774.861040146144	844.716123245819	512.568382370573	868.275605169825	923.562023399757	1057.03734778602	935.801750499023	815.49220676054	FALSE	antiquewhite4
gene58	5.07140983785506	27.4996573817553	228.343183315723	149.021983486249	187.090249652901	269.818840238216	144.185051832052	192.721673273545	137.323759757067	384.043116655581	153.626820462491	155.109091859047	145.436636071988	188.682060462931	147.773826732173	191.509343477929	128.06899312747	199.25269983749	289.678472453775	204.819267056656	188.847930002238	0	0	352.994850312412	205.375108314761	95.0773647151283	195.511777999466	143.518191061556	83.2107589065768	303.368508814431	127.970523189442	287.388339277487	271.726451736285	205.493137613736	213.86175868824	TRUE	antiquewhite4
gene31	1410.43162635138	2772.01917831345	2046.34491029861	1850.35814880739	2272.48823898034	1630.19456132546	1317.32653644691	967.856998670815	863.028143518182	1384.61852617068	1721.84473070928	1543.99247536392	1953.02376345527	1902.90910388823	1890.44776217513	1881.46216063319	1671.0384990583	2077.59565070582	2018.28612698723	1843.42511248922	1433.42798372082	1580.06639737999	2248.96446742912	1419.32319331623	2338.3310570637	1807.2900844779	1941.49788173123	2458.98857843141	2045.38714133763	1722.22200053818	933.065151976392	1357.64939493486	1398.8035524724	1103.76743335692	1359.49143281858	FALSE	coral1
gene557	807.434123665078	1561.05137515643	857.137069134293	1202.8019075954	1096.88172927014	1143.72189201378	691.873015025913	583.797834982868	756.880573775656	548.407616279287	1011.28414341902	1079.04754933904	1076.97485403832	1115.64743713731	886.514435704303	913.497674637334	1040.32452348293	926.228661072784	1034.95286507815	989.486245062852	897.091760822754	695.951275684051	788.508881793057	1472.14517476739	969.037491731777	1109.03415864666	1248.09271455826	774.419120659767	775.02185529926	1156.27371342035	1350.4196403633	1065.44057829474	1096.31702647907	835.274013419575	1049.62779983162	FALSE	coral1
gene773	435.713572792062	2927.85280808772	1100.04915395202	1903.31917338239	2375.5080142928	1585.20992085843	100.446156552004	182.21621999683	126.801552465308	292.333237881316	1426.60246184446	1881.6725579748	2175.74253842258	1526.6660557653	1465.45784751909	1407.59429629749	1014.07032568692	1086.85315558131	1458.84781184533	1019.77055095054	676.328109369597	730.563614215888	1244.73227633786	983.477483880118	1423.22425116221	572.310350712423	1776.67607751213	1387.7564504217	1519.37822562737	1958.5103235065	1445.28085836082	299.453454023184	1442.62617248311	480.448197528681	630.699488667269	FALSE	coral1
gene844	459.837099005431	555.546187283615	1154.27087944196	931.216504828257	905.817623892327	898.424418511381	398.885149524039	212.585589996301	185.975610282452	193.890675060847	885.042467663591	487.553254857808	792.900594787788	793.424391736029	659.113392096583	884.294370057938	808.816036982969	631.793361457465	1419.23870016751	988.933573059624	800.462127542594	470.279089337111	0	534.405877900151	912.406888344816	551.061204027556	712.346654803069	1228.24895225918	578.987867293335	1374.45021458855	1871.42897424953	995.294996091	1676.59811393645	2224.83070445729	728.841217673039	FALSE	coral2
gene9	1318.8763577435	1422.93821810562	1713.42432182624	1226.5298015122	1236.29982075515	1012.41022935281	850.182992480353	1281.24829071292	802.749520142773	868.991456997465	808.522619224251	813.561498900428	624.871808833981	759.20007802007	510.119850663913	544.150447113081	780.820204199638	923.904258101823	1282.03371870908	1157.58469447687	721.451063624141	529.42470206132	475.397792231881	243.221998856564	795.230282310268	839.515803952564	934.576556725426	670.940398264662	553.827957875295	1317.48754830487	1651.52947230656	1639.89086056761	932.145904960673	2925.64849186968	1400.05603810952	FALSE	coral2
gene498	1478.56969577086	1341.29944845832	1640.95425517918	1510.9529979818	1696.86543015339	1612.49329518873	1642.35783629613	1629.2904249991	1640.8009797478	1042.36069212292	1774.13665446253	1494.80816675725	1501.45348238188	1611.48929956687	1709.69717058878	1767.85910996554	1894.63929470167	1942.207623073	1248.88359642763	1590.28251427911	1564.01270603286	1490.83297061169	1637.24582374948	806.369725484305	1411.53589330341	1524.25479363448	1377.63619115165	1255.41144730381	1879.17693517605	1233.28987199093	908.380704581853	921.436779296017	601.72445519367	667.476979525057	809.574412646754	TRUE	coral2
gene183	19.1826154073488	10.8389913424867	268.992179715976	112.262314993912	416.706627555386	296.212192580431	263.727272272608	460.637092270293	214.886342791841	217.203105457254	178.676601173583	201.185479988146	148.156100719154	153.243032511316	101.422008898308	145.100529786337	320.951177594991	227.293521498752	401.846018976892	390.163954769189	322.900153409894	198.656829757532	0	312.581841825941	252.309385047017	135.6353982758	277.40731827754	402.604967399322	121.104860380464	476.089820609486	837.655796459316	139.325420236419	93.2163636334191	299.427201748158	145.060934554901	FALSE	darkseagreen4
gene467	2012.01292202521	330.453748554063	2258.77190445366	1094.00356774622	1551.95114517062	1080.18136974537	1870.99477237856	2506.59550407676	1505.08825082429	2034.65009037083	3194.1388059293	1964.99501757022	2715.94081781876	2106.6588914265	1727.91471546079	2100.86730550684	4347.02010057497	4722.69282231992	3082.08813104187	4110.82981586977	3035.77340152613	1627.2114020586	4074.8326308064	4029.52037680569	1760.40417060482	3483.36363753759	2529.31264364418	3875.77039408278	3902.93386671693	5182.77977980326	7173.78197507068	2654.10598673974	2858.71283172788	2327.70262843091	2929.15635256785	FALSE	darkseagreen4
gene804	2474.84035457122	3377.65160194576	1708.73617430799	2343.40925708718	2120.89239830877	1785.63659651139	2565.78744796904	2015.76573848111	2495.42528292654	2127.01896400843	2974.30014640868	2502.01489678838	2731.50306746725	2829.05896868023	2524.61636348636	2495.29346216125	2010.33322237388	2167.70730265786	1925.98988037686	1689.85521813375	1436.13732216786	1744.7935470893	1559.3228478653	1423.72564411719	2476.092415276	1477.26287326122	2452.76331555486	1343.2332331361	1499.44139811851	778.856618969435	628.539804491284	1633.15856251482	1717.87663316735	2332.7417584403	1450.23796578825	TRUE	darkseagreen4
gene868	2092.3732360635	1515.82722481255	2741.52078796951	2296.36686280296	1872.69038229621	1856.47602573576	2800.26267195308	2317.01171000771	2558.10987001018	3182.02303232853	2918.117625599	3221.10932592915	3709.92255251652	3271.87026097784	3016.17608880223	2933.04316707254	2723.87865723264	2356.63137153864	2362.51885690937	2625.94712052879	2353.15529784425	2718.97724049227	2268.25166301502	1994.0645629893	2199.0651598274	2261.45208040513	1746.37504133341	2112.44090296814	1276.12808979814	2688.04068760276	2623.88271498148	1751.15654277489	1502.18804120177	1915.93414475638	2344.09796067091	FALSE	darkslateblue
gene992	2110.69715274572	2406.64162972553	3046.17939473624	2707.45959742416	2428.63362122865	2578.7139144396	3194.3952828783	3171.56349145219	2696.58427886729	2714.90542035467	2991.82629759611	2986.26888939011	4041.89672821375	3329.55789781471	3209.0451389485	3037.50938077821	3279.02747743999	3030.80318584915	2097.42733946516	3241.99482173741	3786.53702617203	3276.3602807348	3447.86549366636	2276.42426754939	2265.97795165545	2104.32060146844	2041.77728242531	2939.06580134315	1532.02707990288	2980.17296251776	2896.47470023857	2515.99984525902	1928.1239053516	2469.99308409937	2977.78639269192	FALSE	darkslateblue
gene568	4431.35760596911	2835.15306016279	1894.57682392251	1178.7196822208	2193.88258529248	2186.14702314147	1424.6796578934	1381.26991947325	1134.52583287066	1072.27064326905	986.21433264437	1229.64687176696	1262.30169956989	1193.76973400262	2179.67256889549	2190.84769182851	1320.69105856355	1080.28785325599	1598.20529690804	1515.74619911646	1486.07464758644	1604.48971906446	2581.15657433981	2014.53049104074	1972.33897640857	1990.31460495476	2387.8473842698	995.65317096333	2815.37887169908	2202.85448981342	1823.5156138344	3861.70338761362	2761.87341021105	2651.25412038175	3281.71822348433	TRUE	darkslateblue
gene415	4386.33434039585	2938.12329878645	2047.87615085115	2396.13431128591	2517.61618382382	2277.21566971162	1492.25809957837	1976.09687361853	890.415010313137	3208.84172450715	944.178825439281	1509.53259627911	569.147840856448	1400.77323293401	1429.68083934588	1517.13373461343	641.004412199159	785.428874586882	893.281748710792	739.295524564002	1316.22436404959	1709.2719961751	1314.18356556309	239.455625211926	786.01421451187	93.5325687410821	774.052410649359	1177.79584179553	22.9204552966834	973.995892201457	1383.96487579781	967.049480115782	733.959355454671	1035.96783822495	1510.82869014391	FALSE	floralwhite
gene96	5278.64485802941	2964.89438220813	2351.1760366672	2271.97799333714	2423.87017828164	2448.3908548726	2141.50928222939	2792.51428066293	2236.90867813305	3481.29738446993	2071.2413521335	2147.44488607724	1693.51881267231	1929.78392101883	1907.4441659485	1793.63578686504	1811.78237399948	1927.55797223004	2367.76511772104	1797.19135240494	1570.64281246829	2658.77341895826	2617.45995393282	1452.88383430112	2510.96595465804	824.600261759164	1832.07946968077	1320.03673877636	833.459740313967	2189.8776391935	2265.98549611749	2118.4078602002	2408.12378666925	2086.76682999676	2070.73629651675	FALSE	floralwhite
gene296	2170.14065712942	1402.79646919791	4225.00956865272	2695.76676913929	2879.58767738523	3021.1879671857	3080.1130711164	2196.0920650191	3319.61876353962	1857.77965913019	2810.90489851706	2533.13281137586	3801.27974872481	3128.95082440753	3465.23503028579	4266.8610332699	4344.83523292657	5379.38012475299	3892.97858123854	3899.28903047756	3482.16995313905	2902.64844449793	2066.49629523286	2847.63240495927	3691.14993732845	3683.3581826671	3535.72969714573	4619.42775586512	4658.44278017714	2818.90548536999	3283.55180274963	4104.85136071742	3179.63858315898	4808.3747167339	5396.21434956714	TRUE	floralwhite
gene152	0	2.4456622414721	123.505659968873	8.51083546071062	88.0621998910977	136.964208393955	106.840099384765	170.661056766954	99.714154099303	98.0175030982948	154.507413846356	71.0763996421602	63.5739264817344	90.6789714492679	201.246906240986	120.127262157086	173.207731399899	189.723117506036	167.393073989018	146.529277749823	172.317284250053	119.827406837807	53.0529907922034	128.024006998899	180.157300707688	123.034960338905	187.395879100656	72.3138381828627	315.461496416883	285.751762818829	494.304668151197	234.311357856279	126.197577037616	502.135041681111	238.571966378145	FALSE	honeydew1
gene584	1252.01771630809	1646.71526157224	1870.44286920144	1533.15916243603	1752.88669058289	1976.04714516754	1171.77674027745	1587.52963251589	1501.03196754079	1724.27120697995	1987.80497673078	2439.05651078198	2009.89568326027	2174.26568926534	1615.4620802316	2008.67500993092	2206.03989280027	2080.7762408346	2236.66638738723	2312.99187376158	2113.43571864404	1572.23524734194	2105.78443809468	1751.4079428826	2023.45041501539	1964.9780880143	1872.14491236499	1602.59697604757	1777.85662299075	2897.2451369523	2698.05216992032	1764.70837780348	2106.20779717832	2415.04388025092	2301.33445248009	FALSE	honeydew1
gene736	11.3443029726215	23.9958650532061	724.312443703483	908.955346356279	212.818490587819	521.072437809996	717.426341736922	585.763774921005	687.774246097977	455.613514125521	538.469759336164	644.980802115637	695.878091846087	613.647270507505	559.570455152379	522.266835404155	650.344297303294	933.978924507221	1033.02920695554	926.907537187693	861.104115711074	295.268600301912	237.168224030813	777.573193367735	809.968920759352	430.477188199287	701.580405476295	419.838072097641	1691.13884964471	1440.40544215798	1417.59152807756	1102.04585815947	1113.42053788547	1077.01549667316	1130.46013013355	FALSE	honeydew1
gene281	0	29.4477698462967	1125.95393213605	300.600392598704	248.190983889062	348.3941592083	29.02294445573	79.3014351615052	0	78.6807167727809	56.489738599531	26.8231513413424	50.9045511328745	126.89580100078	448.13224460604	405.569105091827	563.136341739841	380.548384866244	752.457144376359	525.036475372741	756.655204981217	1133.54208773938	263.34258403227	0	474.567350907569	0	308.86073008604	175.009914400113	0	344.922216972178	115.229065258224	812.220928891872	892.972338144334	574.141456759402	154.139578078065	FALSE	lavenderblush3
gene969	1334.44201214631	1073.983502263	2194.10301679851	2017.17091035932	1226.80266242681	1126.84597963977	578.073394741294	632.354132738324	748.434685978462	561.936194649375	931.822752614128	973.351430513902	1261.75801630023	967.369944395694	797.862590310722	956.490005056049	1048.37807933753	960.076770628163	1786.2032530804	1122.97018622637	1018.38778303056	864.659222759848	687.314059282243	904.077868429855	1301.75090245333	606.011630997054	1166.52574002691	944.37677608901	531.580033809704	476.36219592718	1025.49141703066	1212.60303050251	1493.22886182033	900.21553485107	920.173916339574	FALSE	lavenderblush3
gene976	46.2389733971185	607.590319085787	1542.86483919205	1338.16021285808	743.476534059458	724.923940740097	140.696041714972	180.962675557021	164.320879856762	303.428669677717	549.791780275354	617.058763270807	670.038650090352	598.509377896083	527.143257000438	639.812382378222	452.434583964893	347.922254235491	734.725200651656	691.882201715312	817.092061432654	735.485285317087	365.423808541369	829.233328183466	635.682241818091	677.412998436132	475.419665112362	370.942918974463	297.352567850592	679.963362644672	792.070243289348	365.551227657548	1007.77433013584	536.240605389387	305.165225285866	FALSE	lavenderblush3
gene1041	2192.38094702023	1716.68150449381	3096.79673651844	2092.7203314702	3901.70469256175	3289.21466287784	1479.45059837797	1723.2721421722	958.180126409236	1878.62149058939	1975.80275841685	2747.49291929184	1882.76010112624	2540.86985288425	1624.38375898586	2465.41771280452	3182.18724957743	3601.34831243665	2890.58969820826	3107.92518205003	2657.04923760549	1504.23692609694	1476.51214915751	2232.21213818248	2234.82976096972	2018.09740628948	2250.05445038964	2059.99037651897	2343.94963459388	3784.73527602955	4005.34848779833	1748.33260041028	2041.13701756875	1842.1558999814	1873.87232733726	FALSE	lightcyan1
gene1042	3318.81756039339	3478.5068872428	3155.00414207047	3380.85831277034	4046.39885438291	4115.45439092272	2344.69599655956	2153.30717629311	1873.87207484155	2999.95671867905	3158.0598344587	3884.00695373801	2850.87576224323	3549.34030077084	3398.07312212307	3643.67874375285	4720.11872415956	5032.89969678131	4331.68146637321	4648.78014378793	4116.24913877968	2497.6738656069	2654.07275390127	2688.46302137231	4004.82861947617	3977.22956543881	3464.66328435828	3467.93690050011	4447.37823763773	6011.76870230035	4964.9299151462	2743.81451895833	3260.12785628956	1610.4628993174	2856.74548794551	FALSE	lightcyan1
gene487	570.506741770514	753.823312140818	692.873809891662	657.040251063525	620.754662564421	492.003659478876	407.274514478882	561.643264365765	633.85802577394	533.640462022012	438.92770232248	467.614759300945	437.119647582294	455.665913930619	538.961614799378	634.98503378492	395.912044083917	432.03166481648	467.640641115563	368.088633452264	445.895885161669	559.070144300227	642.634125608253	952.469963342967	668.672836961368	495.647788272742	506.189927702671	394.877282411966	512.173945358174	156.010971984339	427.224669724753	780.592467674886	492.864313536879	1031.35782949954	527.935839744548	TRUE	lightcyan1
gene237	1652.29107326423	580.492363939673	2159.60550460159	1370.72590881165	919.525119567004	791.997017334671	30778.5676032002	9357.70726459703	18808.7848420021	6827.80997452005	22865.5135939212	23833.8999140719	3070.81413493098	23256.2307949363	23767.8596797588	19515.2604685409	9633.05347483617	9439.34054973798	1012.06269829939	9178.36811077752	19193.7881133643	2616.23662862946	5890.46233702143	4495.02915071738	700.005660928784	3650.48901581964	1238.6531937559	2693.78153219563	4981.87383231612	16823.2359136383	23924.8648772707	2027.38347075438	1298.90489157388	1990.48147463276	1886.43286003576	FALSE	lightsteelblue1
gene386	2695.38256977446	3991.86438645834	1606.57338731891	1671.64467736674	2073.53962731808	2532.84849495081	3724.23675226081	3244.38964490811	3390.90064023941	2999.31509441502	4810.65609651586	4447.3545199639	3232.752444294	4823.27484684004	4640.69958121336	4665.83893158198	4070.29445250154	4363.01537567973	2293.40938572098	3639.71549396023	4115.08722321503	2458.17166630639	3407.44138171889	3204.26426313	2220.79348012161	2428.98579104782	2060.87467272825	3358.60707905817	2985.66858525167	4793.09966086099	4681.79326820563	3331.10094674372	2259.97590313717	1713.355102627	3185.98478830312	FALSE	lightsteelblue1
gene676	0	0	0	0	0	0	9342.50747921327	3980.01475238741	4720.55735131841	3225.26350120305	5884.56923304327	6087.26982758411	2363.41606739198	4220.60709350062	4884.83211364766	4965.23256281132	4432.08395615155	3919.51923879157	0	3682.80037821794	5829.96524442025	2312.02970719549	2371.19235391787	2318.70411026108	0	1319.73058485178	0	2302.59460747529	1923.11905411469	5015.15985995664	7097.90104847071	183.407895370089	296.344559013705	431.66724116797	255.063471880724	FALSE	lightsteelblue1
gene1023	8.04689725126447	48.9338258122391	360.302936489678	515.493087566	410.535124872918	695.495845683624	609.18208840628	634.675819409247	451.490432951181	252.810171925657	501.123455091702	428.369340492999	541.722807310503	317.332383869808	438.123817971542	444.999726055401	396.161743277185	554.242715426003	377.500195749589	527.951557721228	541.831768851464	270.43015860117	520.815063394232	237.146506357423	238.372287784896	161.060016730545	132.059487898851	666.719315189914	140.95811618054	369.424888123207	758.732336942867	529.4725359811	347.735239780372	624.984686728291	250.135430562185	FALSE	maroon
gene305	492.253386142632	609.218569778923	1846.77179825762	1059.65439311639	1291.40549661388	1253.33422291599	1672.3431231776	2311.6606063713	2156.6416371269	1592.25241987484	1820.90405165118	1934.97413032925	1636.01731902537	1987.92220102469	1780.68536908275	1760.01094077913	1365.46777335745	1628.0517138297	1166.75892552296	1566.88956080972	1968.32553515002	1307.13642960596	1485.94071503832	1533.67122527821	1296.22545050931	1422.01803502988	1249.37724776634	1495.93024702101	970.150083184593	1360.77903577843	1655.42513229071	1387.15195772703	1058.22367916867	1738.86922071723	1255.42192800456	FALSE	maroon
gene343	12.215563467377	25.3985249470482	735.123966464677	264.893528763022	507.126845850121	529.917418619837	485.05692111987	713.043513451704	627.873007501409	453.859431492602	333.805857937572	522.40088608518	489.470956347278	355.059072426971	498.486753593221	410.904190541606	626.267417896528	464.35397823575	360.969985277577	492.762781777225	703.745910989231	203.280109959267	404.267788349085	209.19686529306	289.414958074762	424.086087218558	292.841458448696	263.879896575368	61.8593171727549	344.307995487436	819.941722707859	492.048856851603	325.204397242834	435.055080863206	621.307616948921	FALSE	maroon
gene170	2300.32328256362	1495.73580047367	1890.60501917531	2534.93104719732	1352.73922995656	1654.29866138326	1165.39715486852	1034.91339273613	1354.50016015157	1585.98349352384	2280.62720543461	2150.03575331671	2863.62542413563	2022.340067627	1956.93329188949	2038.42244787402	1873.26140934127	2160.46198768268	1994.13855616033	2380.96090248444	1965.16409785126	2596.5662064154	2258.10690235073	1944.74358463887	2143.28535941489	2518.68979473367	1921.91344337551	1873.43271543907	2405.91291446073	1732.64203843253	2158.09059325234	1309.27395533425	1505.96614484021	1363.70471677631	1605.92248543516	FALSE	navajowhite2
gene284	2535.90676834194	3011.25831974615	3006.30420029947	2819.20006163463	2210.81071936319	2386.51832265351	3510.17632784092	1579.08814753832	2467.22731487906	2452.72465252966	4312.38324014328	4273.5719173517	3655.97757714834	3738.74302307555	3633.59196803134	3650.33397408838	3257.73681917264	3824.90884051256	3201.28722597862	3325.59606794068	2701.46371062078	3365.10357494637	2928.20027750029	2413.83445923378	3039.669897541	4533.12728243643	2168.83780994478	4189.5256001962	2918.15411694039	3326.91630557307	3916.1578591238	1787.01462258389	1670.43526138791	2858.58874283183	2341.43191392535	FALSE	navajowhite2
gene416	3973.59222155369	5179.91417206669	11389.7049629253	10166.8230582687	11096.6891768001	9056.89905142052	13491.9175744627	19370.9740881801	18169.5982731726	11294.5671996484	5105.08034981714	5671.02082449685	5366.49597006782	5920.2169955701	5549.48808302555	5598.29764896263	6117.86282206968	3910.87990872794	6804.64178211894	4373.51939935665	8999.60547115957	5646.64331482964	7855.91136285573	6001.0989882059	9875.1616540607	3216.18137213019	8778.93862122446	6206.16711142522	6469.66902612714	2913.45138058647	6276.22395023321	16520.6881955447	15605.574664531	15711.0293625911	9399.892005187	TRUE	navajowhite2
gene256	298.897844383461	189.687110791998	130.515373625053	63.5395940898044	287.871998560746	202.015137164831	227.364930755273	200.639599450274	261.215333850128	242.636672959633	164.335036533634	192.979759520683	166.360712631514	129.233586862425	159.590493239249	136.753659962694	126.676087827998	101.543965099949	90.4476829479418	148.159792359218	118.3559555357	156.481011125367	156.612976835562	193.282500830112	91.2279848546591	33.0799545403433	119.635545967149	120.569220465456	90.6690167347586	59.4066384240307	69.7203201910845	213.102084897736	122.131457097915	320.288757738225	309.723932517729	FALSE	palevioletred3
gene706	945.304213322294	1069.23781483909	726.069687147128	627.203133207324	872.602356301381	1220.87728000861	1380.04540628579	1292.31300890844	1511.22714320659	1335.18792099265	1056.74383972328	943.626875428171	1030.83745731118	872.665183625274	993.743491388043	968.641988125772	841.670967184131	642.180754109464	588.822648679134	769.20553449544	708.622435841478	672.406837710021	469.836986483016	768.599507173742	530.323618739441	255.186000534111	853.135325350627	529.466688224885	588.468869430711	719.700437423647	1041.46427888197	1249.64592372963	931.942701446358	1539.90559791558	1278.62247802406	FALSE	palevioletred3
